iter	RMSE
542	0.009310943792
543	0.009307395426
544	0.009305009921
545	0.009301707314
546	0.009299434711
547	0.009296461491
548	0.009294416951
549	0.009291523968
550	0.009287975146
551	0.009285122119
552	0.00928250996
553	0.009280320133
554	0.009278152493
555	0.009275385343
556	0.009273953478
557	0.009270302648
558	0.009267976397
559	0.009265237098
560	0.009263487944
561	0.009260424028
562	0.0092587051
563	0.00925708103
564	0.009255265458
565	0.009252090773
566	0.009248466851
567	0.009246749408
568	0.009243790452
569	0.009240611737
570	0.009239020714
571	0.009234805673
572	0.009232643567
573	0.009228570389
574	0.009226635357
575	0.009223822556
576	0.009222016951
577	0.009219956153
578	0.009218497876
579	0.009214471084
580	0.009211283136
581	0.009207907064
582	0.009205883548
583	0.009203951304
584	0.009200287979
585	0.00919828943
586	0.009196082213
587	0.009194129746
588	0.009190958409
589	0.009186353577
590	0.009183770281
591	0.009180684417
592	0.009178239311
593	0.009176276263
594	0.009174445296
595	0.009170176237
596	0.009166475277
597	0.009164198706
598	0.009160735983
599	0.00915875032
600	0.009156998084
601	0.009153980798
602	0.009151603358
603	0.009149228919
604	0.009147724246
605	0.009145876493
606	0.009142417513
607	0.00913994568
608	0.009137921265
609	0.009135054826
610	0.009132924537
611	0.009129802009
612	0.009126538552
613	0.00912421841
614	0.009120932154
615	0.009117307557
616	0.009115879998
617	0.009113170337
618	0.00911083833
619	0.009108434471
620	0.009106195308
621	0.009104205792
622	0.009102459407
623	0.009100748515
624	0.009098966104
625	0.009096809564
626	0.009094214511
627	0.009092230594
628	0.009089676899
629	0.009087866643
630	0.009084463425
631	0.009079120473
632	0.009077433845
633	0.009075814998
634	0.009073372742
635	0.009069696102
636	0.009066757314
637	0.00906491305
638	0.009062126029
639	0.009060641029
640	0.009058170554
641	0.009056246477
642	0.009054784758
643	0.009052877103
644	0.00904969512
645	0.009047953677
646	0.00904600462
647	0.009044336527
648	0.009041332812
649	0.00903914186
650	0.009036874007
651	0.009035075562
652	0.009033095962
653	0.009031261115
654	0.009030244254
655	0.009028473381
656	0.009026899736
657	0.009023246694
658	0.009020766047
659	0.009018741102
660	0.009017789238
661	0.009014424253
662	0.009011154392
663	0.009009468948
664	0.009006207403
665	0.009003656066
666	0.009000798193
667	0.008999060079
668	0.008997505431
669	0.008995020839
670	0.008992908852
671	0.008990548583
672	0.008989079346
673	0.008986622534
674	0.008983210556
675	0.008981417476
676	0.008978239906
677	0.008975377158
678	0.008974058957
679	0.008971909005
680	0.008969709772
681	0.008965871446
682	0.008964167113
683	0.008961811632
684	0.008960762195
685	0.008957470057
686	0.008955435208
687	0.00895386483
688	0.008951824491
689	0.008948822833
690	0.008946352611
691	0.008944119903
692	0.008942515973
693	0.008939693466
694	0.008937857393
695	0.008936130397
696	0.008933348881
697	0.0089314418
698	0.008930046024
699	0.008928502802
700	0.008922998259
701	0.008920921826
702	0.008917702077
703	0.008915681571
704	0.008913804242
705	0.008910505587
706	0.00890908902
707	0.008907001107
708	0.008905732449
709	0.008902322808
710	0.008900890869
711	0.008898754896
712	0.008896243781
713	0.008894190691
714	0.008892099929
715	0.008890541544
716	0.00888960009
717	0.008887612761
718	0.008885851474
719	0.008883133312
720	0.008881603741
721	0.008880169982
722	0.008876052224
723	0.008874805911
724	0.008871867365
725	0.008868313216
726	0.00886612919
727	0.008863830601
728	0.008861422927
729	0.00885960523
730	0.008857254453
731	0.008854343666
732	0.00885224352
733	0.008850787526
734	0.008849099632
735	0.008847554858
736	0.008844815281
737	0.008842250112
738	0.008839728398
739	0.008838414843
740	0.008835867824
741	0.008832625085
742	0.00882935287
743	0.008827573659
744	0.008824706799
745	0.00882231864
746	0.008819974132
747	0.008817882324
748	0.008817116498
749	0.008815121108
750	0.008812982305
751	0.008810285812
752	0.008807739093
753	0.008804756473
754	0.008803588183
755	0.008800277867
756	0.008796955316
757	0.008794629286
758	0.008792701469
759	0.008791385963
760	0.008790086425
761	0.00878880342
762	0.008785409258
763	0.008783817917
764	0.008781602363
765	0.008779626327
766	0.008778627559
767	0.008776953342
768	0.008775958103
769	0.008774019586
770	0.008772231579
771	0.008769737816
772	0.008768171337
773	0.008766534728
774	0.008763435923
775	0.008761775795
776	0.008759913905
777	0.008757870375
778	0.008756638563
779	0.008755481744
780	0.008752563985
781	0.008750449312
782	0.008746653222
783	0.008744562168
784	0.008742252034
785	0.008741210568
786	0.008738789096
787	0.008735697917
788	0.008732854604
789	0.008730349235
790	0.008729436459
791	0.008727546616
792	0.008723815567
793	0.00872228547
794	0.008720063732
795	0.008718194864
796	0.008716761667
797	0.008714645893
798	0.008710678746
799	0.008708652887
800	0.008707324085
801	0.008703734173
802	0.008701007691
803	0.008699055219
804	0.008695172373
805	0.008692992305
806	0.008691425487
807	0.00868904959
808	0.008687019259
809	0.008685519835
810	0.008683016985
811	0.008680515409
812	0.008678878645
813	0.008677135874
814	0.008674491264
815	0.008673337419
816	0.008669650933
817	0.008668679265
818	0.00866728288
819	0.008664984404
820	0.008662973673
821	0.008659770644
822	0.008657860336
823	0.008655727138
824	0.008653671608
825	0.008651799808
826	0.008648760051
827	0.008646355822
828	0.008644583704
829	0.008642280733
830	0.008639377792
831	0.008637750624
832	0.00863460792
833	0.008632372588
834	0.008630359483
835	0.008628130418
836	0.008626299927
837	0.008624280195
838	0.008622256018
839	0.008619551407
840	0.008617532354
841	0.008614187982
842	0.008613454531
843	0.008611908147
844	0.008610167456
845	0.008608832589
846	0.008606817679
847	0.00860550874
848	0.0086035747
849	0.008601831773
850	0.008598445033
851	0.008596988071
852	0.00859366659
853	0.008591390869
854	0.008589478817
855	0.008586224992
856	0.008584461098
857	0.008582609503
858	0.008580726633
859	0.008578533648
860	0.008576716276
861	0.008573974478
862	0.008572447322
863	0.008570961241
864	0.008567989009
865	0.008565676403
866	0.008563532438
867	0.008560542244
868	0.008558568363
869	0.008556963427
870	0.008555010036
871	0.008553484511
872	0.008550722147
873	0.008549503372
874	0.008548582646
875	0.00854722969
876	0.008544767375
877	0.008543497744
878	0.008540874042
879	0.00853713903
880	0.008535284285
881	0.008533154297
882	0.008532321609
883	0.008531182352
884	0.008528538858
885	0.00852640308
886	0.008524406912
887	0.00852224547
888	0.008520441848
889	0.008518529154
890	0.008516816738
891	0.008514441261
892	0.008512154186
893	0.008509718023
894	0.008508269664
895	0.008507153257
896	0.008505758774
897	0.008504304186
898	0.008502841669
899	0.008499796025
900	0.008497288643
901	0.008494815913
902	0.008492076664
903	0.008490484962
904	0.008486500879
905	0.00848412455
906	0.008481801676
907	0.008478891914
908	0.0084770497
909	0.008476127998
910	0.008474504022
911	0.008472542524
912	0.00847100569
913	0.008468864517
914	0.008466871378
915	0.008464636731
916	0.008462154824
917	0.008460112643
918	0.008458711014
919	0.008455401402
920	0.008451976296
921	0.008448981461
922	0.008447009523
923	0.008445136563
924	0.008442264835
925	0.008440116983
926	0.008439165933
927	0.008436763693
928	0.008436015094
929	0.008434472573
930	0.008431212346
931	0.008428972755
932	0.008427331474
933	0.008425403824
934	0.008424182367
935	0.008422188738
936	0.008420799119
937	0.008418862419
938	0.008417050774
939	0.00841504631
940	0.008413808442
941	0.008410728391
942	0.008408217464
943	0.008405994279
944	0.008404168211
945	0.008400509889
946	0.008398196034
947	0.008395598416
948	0.008393860819
949	0.008391799045
950	0.008389851998
951	0.008388171119
952	0.008384950697
953	0.008382919765
954	0.008381233552
955	0.008379317291
956	0.008377066487
957	0.008375097707
958	0.008372467679
959	0.008370657232
960	0.0083685843
961	0.008365647014
962	0.008362460963
963	0.008360593659
964	0.008357541822
965	0.00835557729
966	0.008354150814
967	0.008352155545
968	0.008349407808
969	0.008347552721
970	0.008345494297
971	0.008343545433
972	0.008340726544
973	0.008338951851
974	0.00833678063
975	0.008335008475
976	0.008333286486
977	0.008331081151
978	0.008329093998
979	0.008327815108
980	0.008326324743
981	0.008323037883
982	0.008320393162
983	0.008318736271
984	0.008316597244
985	0.008314423705
986	0.008312703596
987	0.008311738989
988	0.008309762653
989	0.008307544444
990	0.008306502458
991	0.008305763832
992	0.008303199383
993	0.008301326198
994	0.008299691916
995	0.008297895189
996	0.008296796016
997	0.008293894569
998	0.008292101296
999	0.008290596648
